Frame,Object,x,y,width,height,,,non occluded
357,4,0.24,397.55,119.16,295.45,1,1,0
357,5,1170.8,19.2,100.03,87.47,1,1,0
358,8,992.76,0,98.4,125.5,1,1,1
358,1,426.92,40.46,154.98,297.32,1,1,1
358,2,1112.62,39.85,107.1,175,1,1,1
358,3,0,488.79,196.12,231.21,1,1,1
358,4,0.24,397.55,119.16,295.45,1,1,0
358,5,1170.8,19.2,100.03,87.47,1,1,0
359,8,989.23,0,98.4,124.4,1,1,1
359,1,429.06,41.34,158.52,297.17,1,1,1
359,2,1112.6,39.64,107.1,175,1,1,1
359,3,0,488.79,196.12,231.21,1,1,1
359,4,0.24,397.55,119.16,295.45,1,1,0
359,5,1170.8,19.2,100.03,87.47,1,1,0
360,8,985.71,0,98.4,123.3,1,1,1
360,1,431.2,42.23,162.05,297.01,1,1,1
360,2,1112.59,39.43,107.1,175,1,1,1
360,3,0,488.79,196.12,231.21,1,1,1
360,4,0.24,397.55,119.16,295.45,1,1,0
360,5,1170.8,19.2,100.03,87.47,1,1,0
361,8,982.18,0,98.4,122.2,1,1,1
361,1,433.33,43.11,165.6,296.86,1,1,1
361,2,1112.57,39.22,107.1,175,1,1,1
361,3,0,488.79,196.12,231.21,1,1,1
361,4,0.24,397.55,119.16,295.45,1,1,0
361,5,1170.8,19.2,100.03,87.47,1,1,0
362,8,978.65,0,98.4,121.83,1,1,1
362,1,435.47,44,169.13,296.7,1,1,1
362,2,1112.56,39.01,107.1,175,1,1,1
362,3,0,488.79,196.12,231.21,1,1,1
362,4,0.24,397.55,119.16,295.45,1,1,0
362,5,1170.8,19.2,100.03,87.47,1,1,0
363,8,975.13,0,98.4,121.45,1,1,1
363,1,451,62,169,296,1,1,1
363,2,1112.54,38.79,107.1,175,1,1,1
363,3,0,488.79,196.12,231.21,1,1,1
363,4,0.24,397.55,119.16,295.45,1,1,0
363,5,1170.8,19.2,100.03,87.47,1,1,0
364,8,971.6,0,98.4,121.08,1,1,1
364,1,437.67,46.67,179.83,296,1,1,1
364,2,1112.53,38.58,107.1,175,1,1,1
364,3,0,488.79,196.12,231.21,1,1,1
364,4,0.24,397.55,119.16,295.45,1,1,0
364,5,1170.8,19.2,100.03,87.47,1,1,0
365,8,968.08,0,98.4,120.7,1,1,1
365,1,440,45,179,296,1,1,1
365,2,1112.51,38.37,107.1,175,1,1,1
365,3,0,488.79,196.12,231.21,1,1,1
365,4,0.24,397.55,119.16,295.45,1,1,0
365,5,1170.8,19.2,100.03,87.47,1,1,0
366,8,964.55,0,98.4,126.75,1,1,1
366,1,443.17,43.17,189.03,295.13,1,1,1
366,2,1112.5,38.16,107.1,175,1,1,1
366,3,0,488.79,196.12,231.21,1,1,1
366,4,0.24,397.55,119.16,295.45,1,1,0
366,5,1170.8,19.2,100.03,87.47,1,1,0
367,8,961.03,0,98.4,132.8,1,1,1
367,1,449.33,43.67,189,295,1,1,1
367,2,1112.48,37.95,107.1,175,1,1,1
367,3,0,488.79,196.12,231.21,1,1,1
367,4,0.24,397.55,119.16,295.45,1,1,0
367,5,1170.8,19.2,100.03,87.47,1,1,0
368,8,957.5,0,98.4,280.03,1,1,1
368,1,450,41,189,295,1,1,1
368,2,1112.47,37.73,107.1,175,1,1,1
368,3,0,488.79,196.12,231.21,1,1,1
368,4,0.24,397.55,119.16,295.45,1,1,0
368,5,1170.8,19.2,100.03,87.47,1,1,0
369,8,955.38,0,98.4,128.4,1,1,1
369,1,451,42,189,295,1,1,1
369,2,1112.45,37.52,107.1,175,1,1,1
369,3,0,488.79,196.12,231.21,1,1,1
369,4,0.24,397.55,119.16,295.45,1,1,0
369,5,1170.8,19.2,100.03,87.47,1,1,0
370,8,953.27,0,98.4,128.13,1,1,1
370,1,451,41,189,295,1,1,1
370,2,1112.44,37.31,107.1,175,1,1,1
370,3,0,488.79,196.12,231.21,1,1,1
370,4,0.24,397.55,119.16,295.45,1,1,0
370,5,1170.8,19.2,100.03,87.47,1,1,0
371,8,951.15,0,98.4,127.85,1,1,1
371,1,451,41,189,295,1,1,1
371,2,1112.42,37.1,107.1,175,1,1,1
371,3,0,488.79,196.12,231.21,1,1,1
371,4,0.24,397.55,119.16,295.45,1,1,0
371,5,1170.8,19.2,100.03,87.47,1,1,0
372,8,949.04,0,98.4,127.58,1,1,1
372,1,453,44,189,295,1,1,1
372,2,1112.41,36.89,107.1,174.99,1,1,1
372,3,0,488.79,196.12,231.21,1,1,1
372,4,0.24,397.55,119.16,295.45,1,1,0
372,5,1170.8,19.2,100.03,87.47,1,1,0
373,8,946.92,0,98.4,127.3,1,1,1
373,1,456,44,189,295,1,1,1
373,2,1112.39,36.67,107.1,175,1,1,1
373,3,0,488.79,196.12,231.21,1,1,1
373,4,0.24,397.55,119.16,295.45,1,1,0
373,5,1170.8,19.2,100.03,87.47,1,1,0
374,8,944.81,0,98.4,127.03,1,1,1
374,1,456,44,189,295,1,1,1
374,2,1112.38,36.46,107.1,175,1,1,1
374,3,0,488.79,196.12,231.21,1,1,1
374,4,0.24,397.55,119.16,295.45,1,1,0
374,5,1170.8,19.2,100.03,87.47,1,1,0
375,8,942.69,0,98.4,126.75,1,1,1
375,1,458,44,189,295,1,1,1
375,2,1112.36,36.25,107.1,175,1,1,1
375,3,0,488.79,196.12,231.21,1,1,1
375,4,0.24,397.55,119.16,295.45,1,1,0
375,5,1170.8,19.2,100.03,87.47,1,1,0
376,8,940.58,0,98.4,126.48,1,1,1
376,1,462,42,189,295,1,1,1
376,2,1112.35,36.04,107.1,175,1,1,1
376,3,0,488.79,196.12,231.21,1,1,1
376,4,0.24,397.55,119.16,295.45,1,1,0
376,5,1170.8,19.2,100.03,87.47,1,1,0
377,8,938.46,0,98.4,126.2,1,1,1
377,1,462,43,189,295,1,1,1
377,2,1112.33,35.82,107.1,175,1,1,1
377,3,0,488.79,196.12,231.21,1,1,1
377,4,0.24,397.55,119.16,295.45,1,1,0
377,5,1170.8,19.2,100.03,87.47,1,1,0
378,8,936.35,0,98.4,126.3,1,1,1
378,1,464,42,189,295,1,1,1
378,2,1112.32,35.61,107.1,175,1,1,1
378,3,0,488.79,196.12,231.21,1,1,1
378,4,0.24,397.55,119.16,295.45,1,1,0
378,5,1170.8,19.2,100.03,87.47,1,1,0
379,8,934.23,0,98.4,126.4,1,1,1
379,1,464,41,189,295,1,1,1
379,2,1112.3,35.4,107.1,175,1,1,1
379,3,0,488.79,196.12,231.21,1,1,1
379,4,0.24,397.55,119.16,295.45,1,1,0
379,5,1170.8,19.2,100.03,87.47,1,1,0
380,8,932.12,0,98.4,126.6,1,1,1
380,1,487.3,31.5,155.7,310.8,1,1,1
380,2,1112.29,35.19,107.1,175,1,1,1
380,3,0,488.79,196.12,231.21,1,1,1
380,4,0.24,397.55,119.16,295.45,1,1,0
380,5,1170.8,19.2,100.03,87.47,1,1,0
381,8,930,0,98.4,128.4,1,1,1
381,1,497,35,155,310,1,1,1
381,2,1112.27,34.98,107.1,175,1,1,1
381,3,0,488.79,196.12,231.21,1,1,1
381,4,0.24,397.55,119.16,295.45,1,1,0
381,5,1170.8,19.2,100.03,87.47,1,1,0
382,8,927.63,0,98.4,122.6,1,1,1
382,1,497,35,155,310,1,1,1
382,2,1112.26,34.76,107.1,175,1,1,1
382,3,0,488.79,196.12,231.21,1,1,1
382,4,0.24,397.55,119.16,295.45,1,1,0
382,5,1170.8,19.2,100.03,87.47,1,1,0
383,8,925.26,0,98.4,123.55,1,1,1
383,1,497,29.2,155,315.8,1,1,1
383,2,1112.24,34.55,107.1,175,1,1,1
383,3,0,488.79,196.12,231.21,1,1,1
383,4,0.24,397.55,119.16,295.45,1,1,0
383,5,1170.8,19.2,100.03,87.47,1,1,0
384,8,922.88,0,98.4,124.5,1,1,1
384,1,501,27,155,315,1,1,1
384,2,1112.23,34.34,107.1,175,1,1,1
384,3,0,488.79,196.12,231.21,1,1,1
384,4,0.24,397.55,119.16,295.45,1,1,0
384,5,1170.8,19.2,100.03,87.47,1,1,0
385,8,920.51,0,98.4,125.45,1,1,1
385,1,500,27,155,315,1,1,1
385,2,1112.21,34.13,107.1,175,1,1,1
385,3,0,488.79,196.12,231.21,1,1,1
385,4,0.24,397.55,119.16,295.45,1,1,0
385,5,1170.8,19.2,100.03,87.47,1,1,0
386,8,918.14,0,98.4,126.4,1,1,1
386,1,502,29,155,315,1,1,1
386,2,1112.2,33.92,107.1,174.99,1,1,1
386,3,0,488.79,196.12,231.21,1,1,1
386,4,0.24,397.55,119.16,295.45,1,1,0
386,5,1170.8,19.2,100.03,87.47,1,1,0
387,8,915.77,0,98.4,127.03,1,1,1
387,1,507,25,155,315,1,1,1
387,2,1112.18,33.7,107.1,175,1,1,1
387,3,0,488.79,196.12,231.21,1,1,1
387,4,0.24,397.55,119.16,295.45,1,1,0
387,5,1170.8,19.2,100.03,87.47,1,1,0
388,8,913.4,0,98.4,127.67,1,1,1
388,1,507,25,157.5,336.7,1,1,1
388,2,1112.17,33.49,107.1,175,1,1,1
388,3,0,488.79,196.12,231.21,1,1,1
388,4,0.24,397.55,119.16,295.45,1,1,0
388,5,1170.8,19.2,100.03,87.47,1,1,0
389,8,911.03,0,98.4,128.3,1,1,1
389,1,506,22,157.8,338.5,1,1,1
389,2,1112.15,33.28,107.1,175,1,1,1
389,3,0,488.79,196.12,231.21,1,1,1
389,4,0.24,397.55,119.16,295.45,1,1,0
389,5,1170.8,19.2,100.03,87.47,1,1,0
390,8,908.65,0,98.4,128.93,1,1,1
390,1,514.33,22,157,338,1,1,1
390,2,1112.13,33.07,107.1,175,1,1,1
390,3,0,488.79,196.12,231.21,1,1,1
390,4,0.24,397.55,119.16,295.45,1,1,0
390,5,1170.8,19.2,100.03,87.47,1,1,0
391,8,906.28,0,98.4,129.57,1,1,1
391,1,525.17,21,164.53,341.3,1,1,1
391,2,1112.12,32.85,107.1,175,1,1,1
391,3,0,488.79,196.12,231.21,1,1,1
391,4,0.24,397.55,119.16,295.45,1,1,0
391,5,1170.8,19.2,100.03,87.47,1,1,0
392,8,903.91,0,98.4,130.2,1,1,1
392,1,527,22,164,341,1,1,1
392,2,1112.1,32.64,107.1,175,1,1,1
392,3,0,488.79,196.12,231.21,1,1,1
392,4,0.24,397.55,119.16,295.45,1,1,0
392,5,1170.8,19.2,100.03,87.47,1,1,0
393,8,901.54,0,98.4,204.7,1,1,1
393,1,527,22,178.2,336.8,1,1,1
393,2,1112.09,32.43,107.1,175,1,1,1
393,3,0,488.79,196.12,231.21,1,1,1
393,4,0.24,397.55,119.16,295.45,1,1,0
393,5,1170.8,19.2,100.03,87.47,1,1,0
394,8,899.17,0,98.4,279.2,1,1,1
394,1,537,17,178,336,1,1,1
394,2,1112.07,32.22,107.1,175,1,1,1
394,3,0,488.79,196.12,231.21,1,1,1
394,4,0.24,397.55,119.16,295.45,1,1,0
394,5,1170.8,19.2,100.03,87.47,1,1,0
395,8,898.99,0,98.4,231.3,1,1,1
395,1,539,15,178,341.8,1,1,1
395,2,1112.06,32.01,107.1,175,1,1,1
395,3,0,488.79,196.12,231.21,1,1,1
395,4,0.24,397.55,119.16,295.45,1,1,0
395,5,1170.8,19.2,100.03,87.47,1,1,0
396,8,898.82,0,98.4,183.4,1,1,1
396,1,539,14,178,341,1,1,1
396,2,1112.04,31.79,107.1,175,1,1,1
396,3,0,488.79,196.12,231.21,1,1,1
396,4,0.24,397.55,119.16,295.45,1,1,0
396,5,1170.8,19.2,100.03,87.47,1,1,0
397,8,898.64,0,98.4,135.5,1,1,1
397,1,542,13,178,341,1,1,1
397,2,1112.03,31.58,107.1,175,1,1,1
397,3,0,488.79,196.12,231.21,1,1,1
397,4,0.24,397.55,119.16,295.45,1,1,0
397,5,1170.8,19.2,100.03,87.47,1,1,0
398,8,898.47,0,98.4,135.53,1,1,1
398,1,542.17,18.83,178,341,1,1,1
398,2,1112.01,31.37,107.1,175,1,1,1
398,3,0,488.79,196.12,231.21,1,1,1
398,4,0.24,397.55,119.16,295.45,1,1,0
398,5,1170.8,19.2,100.03,87.47,1,1,0
399,8,898.29,0,98.4,135.57,1,1,1
399,1,548,17,178,341,1,1,1
399,2,1112,31.16,107.1,175,1,1,1
399,3,0,488.79,196.12,231.21,1,1,1
399,4,0.24,397.55,119.16,295.45,1,1,0
399,5,1170.8,19.2,100.03,87.47,1,1,0
400,8,898.12,0,98.4,135.6,1,1,1
400,1,549,16,178,341,1,1,1
400,2,1111.98,30.95,107.1,175,1,1,1
400,3,0,488.79,196.12,231.21,1,1,1
400,4,0.24,397.55,119.16,295.45,1,1,0
400,5,1170.8,19.2,100.03,87.47,1,1,0
401,8,897.94,0,98.4,135.63,1,1,1
401,1,549,15,178,341,1,1,1
401,2,1111.97,30.73,107.1,175,1,1,1
401,3,0,488.79,196.12,231.21,1,1,1
401,4,0.24,397.55,119.16,295.45,1,1,0
401,5,1170.8,19.2,100.03,87.47,1,1,0
402,8,897.77,0,98.4,135.67,1,1,1
402,1,552.17,15.4,175.98,341,1,1,1
402,2,1111.97,30.73,107.1,175,1,1,1
402,3,0,488.79,196.12,231.21,1,1,1
402,4,0.24,397.55,119.16,295.45,1,1,0
402,5,1170.8,19.2,100.03,87.47,1,1,0
403,8,897.59,0,98.4,135.7,1,1,1
403,1,555.35,15.79,173.95,341,1,1,1
403,2,1111.97,30.73,107.1,175,1,1,1
403,3,0,488.79,196.12,231.21,1,1,1
403,4,0.24,397.55,119.16,295.45,1,1,0
403,5,1170.8,19.2,100.03,87.47,1,1,0
404,8,897.41,0,98.4,135.97,1,1,1
404,1,558.52,16.19,171.94,341,1,1,1
404,2,1111.97,30.73,107.1,175,1,1,1
404,3,0,488.79,196.12,231.21,1,1,1
404,4,0.24,397.55,119.16,295.45,1,1,0
404,5,1170.8,19.2,100.03,87.47,1,1,0
405,8,897.24,0,98.4,136.23,1,1,1
405,1,561.7,16.59,169.91,341,1,1,1
405,2,1111.97,30.73,107.1,175,1,1,1
405,3,0,488.79,196.12,231.21,1,1,1
405,4,0.24,397.55,119.16,295.45,1,1,0
405,5,1170.8,19.2,100.03,87.47,1,1,0
406,8,897.06,0,98.4,136.5,1,1,1
406,1,564.87,16.98,167.89,341,1,1,1
406,2,1111.97,30.73,107.1,175,1,1,1
406,3,0,488.79,196.12,231.21,1,1,1
406,4,0.24,397.55,119.16,295.45,1,1,0
406,5,1170.8,19.2,100.03,87.47,1,1,0
407,8,896.89,0,98.4,136.77,1,1,1
407,1,568.05,17.38,165.86,341,1,1,1
407,2,1111.97,30.73,107.1,175,1,1,1
407,3,0,488.79,196.12,231.21,1,1,1
407,4,0.24,397.55,119.16,295.45,1,1,0
407,5,1170.8,19.2,100.03,87.47,1,1,0
408,8,896.71,0,98.4,137.03,1,1,1
408,1,571.22,17.78,163.85,341,1,1,1
408,2,1111.97,30.73,107.1,175,1,1,1
408,3,0,488.79,196.12,231.21,1,1,1
408,4,0.24,397.55,119.16,295.45,1,1,0
408,5,1170.8,19.2,100.03,87.47,1,1,0
409,8,896.54,0,98.4,137.3,1,1,1
409,1,574.4,18.17,161.82,341,1,1,1
409,2,1111.97,30.73,107.1,175,1,1,1
409,3,0,488.79,196.12,231.21,1,1,1
409,4,0.24,397.55,119.16,295.45,1,1,0
409,5,1170.8,19.2,100.03,87.47,1,1,0
410,8,896.36,0,98.4,137.17,1,1,1
410,1,577.57,18.57,159.8,341,1,1,1
410,2,1111.97,30.73,107.1,175,1,1,1
410,3,0,488.79,196.12,231.21,1,1,1
410,4,0.24,397.55,119.16,295.45,1,1,0
410,5,1170.8,19.2,100.03,87.47,1,1,0
411,8,896.19,0,98.4,137.03,1,1,1
411,1,580.75,18.97,157.77,341,1,1,1
411,2,1111.97,30.73,107.1,175,1,1,1
411,3,0,488.79,196.12,231.21,1,1,1
411,4,0.24,397.55,119.16,295.45,1,1,0
411,5,1170.8,19.2,100.03,87.47,1,1,0
412,8,896.01,0,98.4,136.9,1,1,1
412,1,583.92,19.36,155.76,341,1,1,1
412,2,1111.97,30.73,107.1,175,1,1,1
412,3,0,488.79,196.12,231.21,1,1,1
412,4,0.24,397.55,119.16,295.45,1,1,0
412,5,1170.8,19.2,100.03,87.47,1,1,0
413,8,895.84,0,98.4,136.77,1,1,1
413,1,587.09,19.76,153.74,341,1,1,1
413,2,1111.97,30.73,107.1,175,1,1,1
413,3,0,488.79,196.12,231.21,1,1,1
413,4,0.24,397.55,119.16,295.45,1,1,0
413,5,1170.8,19.2,100.03,87.47,1,1,0
414,8,895.66,0,98.4,136.63,1,1,1
414,1,590.27,20.16,151.71,341,1,1,1
414,2,1111.97,30.73,107.1,175,1,1,1
414,3,0,488.79,196.12,231.21,1,1,1
414,4,0.24,397.55,119.16,295.45,1,1,0
414,5,1170.8,19.2,100.03,87.47,1,1,0
415,8,895.48,0,98.4,136.5,1,1,1
415,1,593.44,20.56,149.69,341,1,1,1
415,2,1111.97,30.73,107.1,175,1,1,1
415,3,0,488.79,196.12,231.21,1,1,1
415,4,0.24,397.55,119.16,295.45,1,1,0
415,5,1170.8,19.2,100.03,87.47,1,1,0
416,8,895.31,0,98.4,137.03,1,1,1
416,1,596.62,20.95,147.67,341,1,1,1
416,2,1111.97,30.73,107.1,175,1,1,1
416,3,0,488.79,196.12,231.21,1,1,1
416,4,0.24,397.55,119.16,295.45,1,1,0
416,5,1170.8,19.2,100.03,87.47,1,1,0
417,8,895.13,0,98.4,137.57,1,1,1
417,1,599.79,21.35,145.65,341,1,1,1
417,2,1111.97,30.73,107.1,175,1,1,1
417,3,0,488.79,196.12,231.21,1,1,1
417,4,0.24,397.55,119.16,295.45,1,1,0
417,5,1170.8,19.2,100.03,87.47,1,1,0
418,8,894.96,0,98.4,138.1,1,1,1
418,1,602.97,21.75,143.62,341,1,1,1
418,2,1111.97,30.73,107.1,175,1,1,1
418,3,0,488.79,196.12,231.21,1,1,1
418,4,0.24,397.55,119.16,295.45,1,1,0
418,5,1170.8,19.2,100.03,87.47,1,1,0
419,8,894.78,0,98.4,138.63,1,1,1
419,1,606.14,22.14,141.6,341,1,1,1
419,2,1111.97,30.73,107.1,175,1,1,1
419,3,0,488.79,196.12,231.21,1,1,1
419,4,0.24,397.55,119.16,295.45,1,1,0
419,5,1170.8,19.2,100.03,87.47,1,1,0
420,8,894.61,0,98.4,139.17,1,1,1
420,1,609.32,22.54,139.58,341,1,1,1
420,2,1111.97,30.73,107.1,175,1,1,1
420,3,0,488.79,196.12,231.21,1,1,1
420,4,0.24,397.55,119.16,295.45,1,1,0
420,5,1170.8,19.2,100.03,87.47,1,1,0
421,8,894.43,0,98.4,139.7,1,1,1
421,1,612.49,22.94,137.56,341,1,1,1
421,2,1111.97,30.73,107.1,175,1,1,1
421,3,0,488.79,196.12,231.21,1,1,1
421,4,0.24,397.55,119.16,295.45,1,1,0
421,5,1170.8,19.2,100.03,87.47,1,1,0
422,8,894.26,0,98.4,139.82,1,1,1
422,1,615.67,23.33,135.53,341,1,1,1
422,2,1111.97,30.73,107.1,175,1,1,1
422,3,0,488.79,196.12,231.21,1,1,1
422,4,0.24,397.55,119.16,295.45,1,1,0
422,5,1170.8,19.2,100.03,87.47,1,1,0
423,8,894.08,0,98.4,139.94,1,1,1
423,1,617.57,22.62,135.53,341,1,1,1
423,2,1111.97,30.73,107.1,175,1,1,1
423,3,0,488.79,196.12,231.21,1,1,1
423,4,0.24,397.55,119.16,295.45,1,1,0
423,5,1170.8,19.2,100.03,87.47,1,1,0
424,8,893.91,0,98.4,140.07,1,1,1
424,1,619.48,21.9,135.53,341,1,1,1
424,2,1111.97,30.73,107.1,175,1,1,1
424,3,0,488.79,196.12,231.21,1,1,1
424,4,0.24,397.55,119.16,295.45,1,1,0
424,5,1170.8,19.2,100.03,87.47,1,1,0
425,8,893.73,0,98.4,140.19,1,1,1
425,1,621.38,21.19,135.53,341,1,1,1
425,2,1111.97,30.73,107.1,175,1,1,1
425,3,0,488.79,196.12,231.21,1,1,1
425,4,0.24,397.55,119.16,295.45,1,1,0
425,5,1170.8,19.2,100.03,87.47,1,1,0
426,8,893.55,0,98.4,140.31,1,1,1
426,1,623.29,20.48,135.53,341,1,1,1
426,2,1111.97,30.73,107.1,175,1,1,1
426,3,0,488.79,196.12,231.21,1,1,1
426,4,0.24,397.55,119.16,295.45,1,1,0
426,5,1170.8,19.2,100.03,87.47,1,1,0
427,8,893.38,0,98.4,140.43,1,1,1
427,1,625.19,19.76,135.53,341,1,1,1
427,2,1111.97,30.73,107.1,175,1,1,1
427,3,0,488.79,196.12,231.21,1,1,1
427,4,0.24,397.55,119.16,295.45,1,1,0
427,5,1170.8,19.2,100.03,87.47,1,1,0
428,8,893.2,0,98.4,140.56,1,1,1
428,1,627.09,19.05,135.54,341,1,1,1
428,2,1111.97,30.73,107.1,175,1,1,1
428,3,0,488.79,196.12,231.21,1,1,1
428,4,0.24,397.55,119.16,295.45,1,1,0
429,8,893.03,0,98.4,140.68,1,1,1
429,1,629,18.33,135.53,341,1,1,1
429,2,1111.97,30.73,107.1,175,1,1,1
429,3,0,488.79,196.12,231.21,1,1,1
429,4,0.24,397.55,119.16,295.45,1,1,0
430,8,892.85,0,98.4,140.8,1,1,1
430,1,630.9,17.62,135.54,341,1,1,1
430,2,1111.97,30.73,107.1,175,1,1,1
430,3,0,488.79,196.12,231.21,1,1,1
430,4,0.24,397.55,119.16,295.45,1,1,0
431,8,892.68,0,98.4,141.65,1,1,1
431,1,632.81,16.9,135.53,341,1,1,1
431,2,1111.97,30.73,107.1,175,1,1,1
431,3,0,488.79,196.12,231.21,1,1,1
431,4,0.24,397.55,119.16,295.45,1,1,0
432,8,892.5,0,98.4,142.5,1,1,1
432,1,634.71,16.19,135.54,341,1,1,1
432,2,1111.97,30.73,107.1,175,1,1,1
432,3,0,488.79,196.12,231.21,1,1,1
432,4,0.24,397.55,119.16,295.45,1,1,0
433,8,892.27,0,98.4,142.38,1,1,1
433,1,636.62,15.48,135.53,341,1,1,1
433,2,1111.97,30.73,107.1,175,1,1,1
433,3,0,488.79,196.12,231.21,1,1,1
433,4,0.24,397.55,119.16,295.45,1,1,0
434,8,892.04,0,98.4,142.25,1,1,1
434,1,638.52,14.76,135.54,341,1,1,1
434,2,1111.97,30.73,107.1,175,1,1,1
434,3,0,488.79,196.12,231.21,1,1,1
434,4,0.24,397.55,119.16,295.45,1,1,0
435,8,891.8,0,98.4,142.12,1,1,1
435,1,640.43,14.05,135.53,341,1,1,1
435,2,1111.97,30.73,107.1,175,1,1,1
435,3,0,488.79,196.12,231.21,1,1,1
435,4,0.24,397.55,119.16,295.45,1,1,0
436,8,891.57,0,98.4,142,1,1,1
436,1,642.33,13.33,135.54,341,1,1,1
436,2,1111.97,30.73,107.1,175,1,1,1
436,3,0,488.79,196.12,231.21,1,1,1
436,4,0.24,397.55,119.16,295.45,1,1,0
437,8,891.33,0,98.4,142.3,1,1,1
437,1,644.24,12.62,135.53,341,1,1,1
437,2,1111.97,30.73,107.1,175,1,1,1
437,3,0,488.79,196.12,231.21,1,1,1
437,4,0.24,397.55,119.16,295.45,1,1,0
438,8,891.1,0,98.4,142.6,1,1,1
438,1,646.14,11.9,135.54,341,1,1,1
438,2,1111.97,30.73,107.1,175,1,1,1
438,3,0,488.79,196.12,231.21,1,1,1
438,4,0.24,397.55,119.16,295.45,1,1,0
439,8,890.87,0,98.4,142.9,1,1,1
439,1,648.05,11.19,135.53,341,1,1,1
439,2,1111.97,30.73,107.1,175,1,1,1
439,3,0,488.79,196.12,231.21,1,1,1
439,4,0.24,397.55,119.16,295.45,1,1,0
440,8,890.63,0,98.4,143.2,1,1,1
440,1,649.95,10.48,135.54,341,1,1,1
440,2,1111.97,30.73,107.1,175,1,1,1
440,3,0,488.79,196.12,231.21,1,1,1
440,4,0.24,397.55,119.16,295.45,1,1,0
441,8,890.4,0,98.4,143.11,1,1,1
441,1,651.86,9.76,135.53,341,1,1,1
441,2,1111.97,30.73,107.1,175,1,1,1
441,3,0,488.79,196.12,231.21,1,1,1
441,4,0.24,397.55,119.16,295.45,1,1,0
442,8,890.17,0,98.4,143.02,1,1,1
442,1,653.76,9.05,135.54,341,1,1,1
442,2,1111.97,30.73,107.1,175,1,1,1
442,3,0,488.79,196.12,231.21,1,1,1
442,4,0.24,397.55,119.16,295.45,1,1,0
443,8,889.93,0,98.4,142.94,1,1,1
443,1,655.67,8.33,135.53,341,1,1,1
443,2,1111.97,30.73,107.1,175,1,1,1
443,3,0,488.79,196.12,231.21,1,1,1
443,4,0.24,397.55,119.16,295.45,1,1,0
444,8,889.7,0,98.4,142.85,1,1,1
444,1,657.33,8.25,137.37,340.25,1,1,1
444,2,1111.97,30.73,107.1,175,1,1,1
444,3,0,488.79,196.12,231.21,1,1,1
444,4,0.24,397.55,119.16,295.45,1,1,0
445,8,889.47,0,98.4,142.76,1,1,1
445,1,659,8.17,139.2,339.5,1,1,1
445,2,1111.97,30.73,107.1,175,1,1,1
445,3,0,488.79,196.12,231.21,1,1,1
445,4,0.24,397.55,119.16,295.45,1,1,0
446,8,889.23,0,98.4,142.67,1,1,1
446,1,660.67,8.08,141.03,338.75,1,1,1
446,2,1111.97,30.73,107.1,175,1,1,1
446,3,0,488.79,196.12,231.21,1,1,1
446,4,0.24,397.55,119.16,295.45,1,1,0
447,8,889,0,98.4,142.58,1,1,1
447,1,662.33,8,142.87,338,1,1,1
447,2,1111.97,30.73,107.1,175,1,1,1
447,3,0,488.79,196.12,231.21,1,1,1
447,4,0.24,397.55,119.16,295.45,1,1,0
448,8,888.77,0,98.4,142.49,1,1,1
448,1,664,7.92,144.7,337.25,1,1,1
448,2,1111.97,30.73,107.1,175,1,1,1
448,3,0,488.79,196.12,231.21,1,1,1
448,4,0.24,397.55,119.16,295.45,1,1,0
449,8,888.53,0,98.4,142.41,1,1,1
449,1,665.67,7.83,146.53,336.5,1,1,1
449,2,1111.97,30.73,107.1,175,1,1,1
449,3,0,488.79,196.12,231.21,1,1,1
449,4,0.24,397.55,119.16,295.45,1,1,0
450,8,888.3,0,98.4,142.32,1,1,1
450,1,667.33,7.75,148.37,335.75,1,1,1
450,2,1111.97,30.73,107.1,175,1,1,1
450,3,0,488.79,196.12,231.21,1,1,1
450,4,0.24,397.55,119.16,295.45,1,1,0
451,8,888.07,0,98.4,142.23,1,1,1
451,1,669,7.67,150.2,335,1,1,1
451,2,1111.97,30.73,107.1,175,1,1,1
451,3,0,488.79,196.12,231.21,1,1,1
451,4,0.24,397.55,119.16,295.45,1,1,0
452,8,887.83,0,98.4,142.14,1,1,1
452,1,670.67,7.58,152.03,334.25,1,1,1
452,2,1111.97,30.73,107.1,175,1,1,1
452,3,0,488.79,196.12,231.21,1,1,1
452,4,0.24,397.55,119.16,295.45,1,1,0
453,8,887.6,0,98.4,142.05,1,1,1
453,1,672.33,7.5,153.87,333.5,1,1,1
453,2,1111.97,30.73,107.1,175,1,1,1
453,3,0,488.79,196.12,231.21,1,1,1
453,4,0.24,397.55,119.16,295.45,1,1,0
454,8,887.37,0,98.4,141.96,1,1,1
454,1,673.68,7.24,153.87,333.5,1,1,1
454,2,1111.97,30.73,107.1,175,1,1,1
454,3,0,488.79,196.12,231.21,1,1,1
454,4,0.24,397.55,119.16,295.45,1,1,0
455,8,887.13,0,98.4,141.88,1,1,1
455,1,675.03,6.99,153.86,333.5,1,1,1
455,2,1111.97,30.73,107.1,175,1,1,1
455,3,0,488.79,196.12,231.21,1,1,1
455,4,0.24,397.55,119.16,295.45,1,1,0
456,8,886.9,0,98.4,141.79,1,1,1
456,1,676.37,6.73,153.87,333.5,1,1,1
456,2,1111.97,30.73,107.1,175,1,1,1
456,3,0,488.79,196.12,231.21,1,1,1
456,4,0.24,397.55,119.16,295.45,1,1,0
